ChangeId,FilesChanged,TotalLinesInserted,TotalLinesDeleted,LastRevisionId,HasExtension,OnlySource,OnlyDocumentation,ContainsSource
754,3,31,38,754,1,1,0,1
755,1,14,15,755,1,1,0,1
756,1,14,15,756,1,1,0,1
757,4,28,27,757,1,1,0,1
758,4,28,27,758,1,1,0,1
759,4,28,27,759,1,1,0,1
760,4,28,27,760,1,1,0,1
761,1,13,1,761,1,1,0,1
762,1,13,1,762,1,1,0,1
763,2,23,2,763,1,1,0,1
764,2,23,2,764,1,1,0,1
765,1,181,64,765,1,1,0,1
766,1,181,64,766,1,1,0,1
767,1,111,30,767,1,1,0,1
768,1,111,30,768,1,1,0,1
769,1,111,30,769,1,1,0,1
770,5,19,17,770,1,1,0,1
771,5,19,17,771,1,1,0,1
772,1,1,1,772,1,1,0,1
773,1,1,1,773,1,1,0,1
774,1,83,34,774,1,1,0,1
775,1,83,34,775,1,1,0,1
776,4,9,18,776,1,1,0,1
777,4,9,18,777,1,1,0,1
778,1,5,0,778,1,1,0,1
779,1,5,0,779,1,1,0,1
780,2,26,1,780,1,1,0,1
781,2,26,1,781,1,1,0,1
782,5,142,97,782,1,1,0,1
783,5,142,97,783,1,1,0,1
784,5,163,97,784,1,1,0,1
785,5,163,97,785,1,1,0,1
786,1,0,13,786,1,1,0,1
787,1,0,13,787,1,1,0,1
788,5,81,13,788,1,1,0,1
789,5,66,13,789,1,1,0,1
790,2,26,2,790,1,1,0,1
791,2,26,2,791,1,1,0,1
792,2,26,2,792,1,1,0,1
793,2,49,184,793,1,1,0,1
794,2,49,184,794,1,1,0,1
795,4,16,0,795,1,1,0,1
796,4,16,0,796,1,1,0,1
797,1,1,1,797,1,1,0,1
798,1,1,1,798,1,1,0,1
799,51,114,365,799,1,1,0,1
800,51,114,365,800,1,1,0,1
801,20,25,118,801,1,1,0,1
802,20,25,118,802,1,1,0,1
803,5,138,22,803,1,1,0,1
804,5,138,22,804,1,1,0,1
805,5,138,22,805,1,1,0,1
806,5,29,27,806,1,1,0,1
807,5,29,27,807,1,1,0,1
808,33,46,61,808,1,1,0,1
809,33,42,59,809,1,1,0,1
810,33,46,61,810,1,1,0,1
811,33,46,61,811,1,1,0,1
812,7,77,88,812,1,1,0,1
813,7,77,88,813,1,1,0,1
814,7,77,88,814,1,1,0,1
815,7,77,88,815,1,1,0,1
816,1,4,8,816,1,1,0,1
817,1,4,8,817,1,1,0,1
818,1,120,3,818,1,1,0,1
819,1,119,2,819,1,1,0,1
820,1,120,3,820,1,1,0,1
821,1,120,3,821,1,1,0,1
822,2,6,631,822,1,1,0,1
823,2,6,631,823,1,1,0,1
824,2,6,631,824,1,1,0,1
825,2,16,3,825,1,1,0,1
826,2,16,3,826,1,1,0,1
827,1,23,6,827,1,1,0,1
828,1,23,6,828,1,1,0,1
829,1,5,0,829,1,1,0,1
830,1,5,0,830,1,1,0,1
831,3,811,901,831,1,0,1,0
832,3,811,901,832,1,0,1,0
833,2,0,30,833,1,0,0,0
834,2,0,30,834,1,0,0,0
835,9,87,95,835,1,1,0,1
836,9,87,95,836,1,1,0,1
837,9,87,95,837,1,1,0,1
838,2,51,7,838,1,1,0,1
839,2,51,7,839,1,1,0,1
840,2,51,7,840,1,1,0,1
841,4,27,0,841,1,1,0,1
842,4,27,0,842,1,1,0,1
843,5,7,7,843,1,1,0,1
844,5,7,7,844,1,1,0,1
845,5,7,7,845,1,1,0,1
846,2,24,16,846,1,1,0,1
847,2,24,16,847,1,1,0,1
848,18,47,138,848,1,1,0,1
849,18,47,138,849,1,1,0,1
850,118,513,755,850,1,1,0,1
851,118,513,755,851,1,1,0,1
852,23,50,112,852,1,1,0,1
853,23,50,112,853,1,1,0,1
854,12,63,6,854,1,1,1,1
855,12,63,6,855,1,1,1,1
856,30,33,221,856,1,1,0,1
857,30,33,221,857,1,1,0,1
858,22,36,127,858,1,1,0,1
859,22,36,127,859,1,1,0,1
860,18,40,45,860,1,1,0,1
861,18,40,45,861,1,1,0,1
862,12,26,111,862,1,1,0,1
863,12,26,111,863,1,1,0,1
864,14,12,76,864,1,1,0,1
865,14,12,76,865,1,1,0,1
866,1,12,9,866,1,1,0,1
867,1,12,9,867,1,1,0,1
868,1,25,10,868,1,1,0,1
869,1,27,10,869,1,1,0,1
870,2,11,10,870,1,1,0,1
871,1,28,10,871,1,1,0,1
872,1,27,10,872,1,1,0,1
873,1,28,10,873,1,1,0,1
874,25,54,72,874,1,1,0,1
875,25,54,72,875,1,1,0,1
876,13,13,106,876,1,1,0,1
877,13,13,106,877,1,1,0,1
878,6,89,79,878,1,1,0,1
879,6,89,79,879,1,1,0,1
880,17,36,41,880,1,1,0,1
881,19,40,45,881,1,1,0,1
882,25,52,56,882,1,1,0,1
883,26,54,58,883,1,1,0,1
884,25,52,56,884,1,1,0,1
885,14,37,38,885,1,1,0,1
886,14,37,38,886,1,1,0,1
887,1,2,3,887,1,0,0,0
888,1,2,3,888,1,0,0,0
889,1,1,0,889,1,1,0,1
890,1,1,0,890,1,1,0,1
891,1,3,1,891,1,1,0,1
892,1,3,1,892,1,1,0,1
893,1,1,1,893,1,0,0,0
894,1,1,1,894,1,0,0,0
895,142,1489,2726,895,1,1,0,1
896,142,1489,2726,896,1,1,0,1
897,142,1489,2726,897,1,1,0,1
898,142,1489,2726,898,1,1,0,1
899,142,1489,2726,899,1,1,0,1
900,142,1489,2726,900,1,1,0,1
901,142,1489,2726,901,1,1,0,1
902,142,1489,2726,902,1,1,0,1
903,142,1489,2726,903,1,1,0,1
904,142,1489,2726,904,1,1,0,1
905,142,1489,2726,905,1,1,0,1
906,1,0,15,906,1,1,0,1
907,1,0,15,907,1,1,0,1
908,5,5,5,908,1,1,0,1
909,5,5,5,909,1,1,0,1
910,13,132,3,910,1,1,1,1
911,13,134,3,911,1,1,1,1
912,13,134,3,912,1,1,1,1
913,6,36,4,913,1,1,0,1
914,6,36,4,914,1,1,0,1
915,2,2,2,915,1,0,1,0
916,2,2,2,916,1,0,1,0
917,6,82001,83503,917,1,1,1,1
918,6,82001,83503,918,1,1,1,1
919,6,82001,83503,919,1,1,1,1
920,3,27,6,920,1,1,0,1
921,3,27,6,921,1,1,0,1
922,3,27,6,922,1,1,0,1
923,1,2,1,923,1,1,0,1
924,1,2,1,924,1,1,0,1
925,1,4,0,925,1,1,0,1
926,1,4,0,926,1,1,0,1
927,2,2,2,927,1,0,1,0
928,2,2,2,928,1,0,1,0
929,7,9,9,929,1,1,0,1
930,7,9,9,930,1,1,0,1
931,1,8,1,931,1,1,0,1
932,1,8,1,932,1,1,0,1
933,1,8,1,933,1,1,0,1
934,10,65,8,934,1,1,0,1
935,10,65,8,935,1,1,0,1
936,3,79,12,936,1,1,0,1
937,3,79,12,937,1,1,0,1
938,3,79,12,938,1,1,0,1
939,3,79,12,939,1,1,0,1
940,3,79,12,940,1,1,0,1
941,16,29,31,941,1,1,0,1
942,16,29,31,942,1,1,0,1
943,4,16,31,943,1,1,0,1
944,4,16,31,944,1,1,0,1
945,2,24,2,945,1,1,0,1
946,2,24,2,946,1,1,0,1
947,19,40,40,947,1,1,0,1
948,19,40,40,948,1,1,0,1
949,19,40,40,949,1,1,0,1
950,24,43,105,950,1,1,0,1
951,24,43,105,951,1,1,0,1
952,4,10,10,952,1,1,0,1
953,4,10,10,953,1,1,0,1
954,20,66,133,954,1,1,0,1
955,20,66,133,955,1,1,0,1
956,13,27,29,956,1,1,0,1
957,13,27,29,957,1,1,0,1
958,20,40,55,958,1,1,0,1
959,20,40,55,959,1,1,0,1
960,2,178,178,960,1,1,0,1
961,2,178,178,961,1,1,0,1
962,1,2,1,962,1,1,0,1
963,1,2,1,963,1,1,0,1
964,1,2,1,964,1,1,0,1
965,1,2,1,965,1,1,0,1
966,1,2,1,966,1,1,0,1
967,1,2,1,967,1,1,0,1
968,1,5,0,968,1,0,0,0
969,1,5,0,969,1,0,0,0
970,2,23,26,970,1,1,0,1
971,2,23,26,971,1,1,0,1
972,1,3,0,972,1,1,0,1
973,1,3,0,973,1,1,0,1
974,1,3,2,974,1,1,0,1
975,1,3,2,975,1,1,0,1
976,1,24,20,976,1,1,0,1
977,1,24,20,977,1,1,0,1
978,2,47,184,978,1,1,0,1
979,2,47,184,979,1,1,0,1
980,2,14,2,980,1,1,0,1
981,2,14,2,981,1,1,0,1
982,51,255,547,982,1,1,0,1
983,51,255,547,983,1,1,0,1
984,73,201,546,984,1,1,0,1
985,73,201,546,985,1,1,0,1
986,19,84,200,986,1,1,0,1
987,24,144,326,987,1,1,0,1
988,19,85,200,988,1,1,0,1
989,19,84,200,989,1,1,0,1
990,19,84,200,990,1,1,0,1
991,24,144,326,991,1,1,0,1
992,19,85,200,992,1,1,0,1
993,19,85,200,993,1,1,0,1
994,3,37,9,994,1,1,1,1
995,3,37,9,995,1,1,1,1
996,1,2,2,996,1,1,0,1
997,1,2,2,997,1,1,0,1
998,1,28,24,998,1,1,0,1
999,1,28,24,999,1,1,0,1
1000,1,9,8,1000,1,1,0,1
1001,1,9,8,1001,1,1,0,1
1002,2,2,21,1002,1,1,0,1
1003,2,2,21,1003,1,1,0,1
1004,1,79,72,1004,1,1,0,1
1005,1,79,72,1005,1,1,0,1
1006,1,97,103,1006,1,1,0,1
1007,1,97,103,1007,1,1,0,1
1008,1,2,1,1008,1,1,0,1
1009,1,2,1,1009,1,1,0,1
1010,1,9,8,1010,1,1,0,1
1011,1,9,8,1011,1,1,0,1
1012,1,3,3,1012,1,1,0,1
1013,1,3,3,1013,1,1,0,1
1014,2,58,85,1014,1,1,0,1
1015,2,58,85,1015,1,1,0,1
1016,1,93,107,1016,1,1,0,1
1017,1,93,107,1017,1,1,0,1
1018,1,7,0,1018,1,1,0,1
1019,1,7,0,1019,1,1,0,1
1020,3,48,7,1020,1,1,0,1
1021,3,48,7,1021,1,1,0,1
1022,3,83,83,1022,1,1,0,1
1023,3,83,83,1023,1,1,0,1
1024,3,83,83,1024,1,1,0,1
1025,1,7,3,1025,1,1,0,1
1026,1,7,3,1026,1,1,0,1
1027,1,3,3,1027,1,1,0,1
1028,1,3,3,1028,1,1,0,1
1029,1,14,10,1029,1,1,0,1
1030,1,14,10,1030,1,1,0,1
1031,1,20,20,1031,1,1,0,1
1032,1,20,20,1032,1,1,0,1
1033,2,19,3,1033,1,1,0,1
1034,2,19,3,1034,1,1,0,1
1035,2,14,14,1035,1,1,0,1
1036,2,14,14,1036,1,1,0,1
1037,2,27,12,1037,1,1,0,1
1038,2,27,12,1038,1,1,0,1
1039,1,1,1,1039,1,1,0,1
1040,1,1,1,1040,1,1,0,1
1041,8,95,35,1041,1,1,0,1
1042,8,95,35,1042,1,1,0,1
1043,8,95,35,1043,1,1,0,1
1044,8,95,35,1044,1,1,0,1
1045,8,95,35,1045,1,1,0,1
1046,8,95,35,1046,1,1,0,1
1047,1,2,1,1047,1,0,0,0
1048,1,2,1,1048,1,0,0,0
1049,1,28,3,1049,1,0,0,0
1050,1,28,3,1050,1,0,0,0
1051,86,906,811,1051,1,0,1,0
1052,86,906,811,1052,1,0,1,0
1053,7,20,25,1053,1,1,0,1
1054,7,20,25,1054,1,1,0,1
1055,1,4,11,1055,1,0,0,0
1056,1,4,11,1056,1,0,0,0
1057,1,4,0,1057,1,1,0,1
1058,1,4,0,1058,1,1,0,1
1059,1,9,0,1059,1,1,0,1
1060,1,9,0,1060,1,1,0,1
1061,1,1,1,1061,1,1,0,1
1062,1,1,1,1062,1,1,0,1
1063,3,12,12,1063,1,1,0,1
1064,3,12,12,1064,1,1,0,1
1065,3,12,12,1065,1,1,0,1
1066,5,22,20,1066,1,1,0,1
1067,5,22,20,1067,1,1,0,1
1068,5,22,20,1068,1,1,0,1
1069,5,30,6,1069,1,1,1,1
1070,5,30,6,1070,1,1,1,1
1071,5,30,6,1071,1,1,1,1
1072,1,15,5,1072,1,1,0,1
1073,5,30,6,1073,1,1,1,1
1074,3,6,6,1074,1,1,0,1
1075,1,2,3,1075,1,1,0,1
1076,1,2,3,1076,1,1,0,1
1077,1,7,6,1077,1,1,0,1
1078,1,7,6,1078,1,1,0,1
1079,1,32,18,1079,1,1,0,1
1080,1,32,18,1080,1,1,0,1
1081,4,29,4,1081,1,1,1,1
1082,4,29,4,1082,1,1,1,1
1083,4,29,4,1083,1,1,1,1
1084,3,21,0,1084,1,1,1,1
1085,3,21,0,1085,1,1,1,1
1086,4,33,31,1086,1,1,0,1
1087,4,33,31,1087,1,1,0,1
1088,4,40,8,1088,1,1,0,1
1089,4,35,17,1089,1,1,0,1
1090,3,35,17,1090,1,1,0,1
1091,4,35,17,1091,1,1,0,1
1092,3,35,17,1092,1,1,0,1
1093,4,35,17,1093,1,1,0,1
1094,4,37,6,1094,1,1,0,1
1095,4,37,6,1095,1,1,0,1
1096,1,1235,0,1096,1,0,0,0
1097,1,1235,0,1097,1,0,0,0
1098,2,2266,0,1098,1,0,0,0
1099,2,2266,0,1099,1,0,0,0
1100,1,1270,0,1100,1,0,0,0
1101,1,1270,0,1101,1,0,0,0
1102,1,1181,0,1102,1,0,0,0
1103,1,1181,0,1103,1,0,0,0
1104,1,1214,0,1104,1,0,0,0
1105,1,1214,0,1105,1,0,0,0
1106,3,27,6,1106,1,1,0,1
1107,3,27,6,1107,1,1,0,1
1108,3,37,1,1108,1,1,0,1
1109,3,37,1,1109,1,1,0,1
1110,5,72,11,1110,1,1,0,1
1111,5,72,11,1111,1,1,0,1
1112,1,1,2,1112,1,1,0,1
1113,1,1,2,1113,1,1,0,1
1114,3,38,3,1114,1,1,0,1
1115,3,38,3,1115,1,1,0,1
1116,1,7,0,1116,1,1,0,1
1117,1,7,0,1117,1,1,0,1
1118,3,21,0,1118,1,1,1,1
1119,3,21,0,1119,1,1,1,1
1120,1,1,1,1120,1,1,0,1
1121,1,1,1,1121,1,1,0,1
1122,2,10,0,1122,1,1,0,1
1123,2,10,0,1123,1,1,0,1
1124,2,10,0,1124,1,1,0,1
1125,3,26,8,1125,1,1,1,1
1126,3,26,8,1126,1,1,1,1
1127,7,18,6,1127,1,1,0,1
1128,7,18,6,1128,1,1,0,1
1129,7,18,6,1129,1,1,0,1
1130,6,0,17,1130,1,1,0,1
1131,6,0,17,1131,1,1,0,1
1132,1,1,1,1132,1,1,0,1
1133,1,1,1,1133,1,1,0,1
1134,1,1,1,1134,1,1,0,1
1135,1,1,1,1135,1,1,0,1
1136,1,1,1,1136,1,1,0,1
1137,1,1,1,1137,1,1,0,1
1138,1,1,1,1138,1,1,0,1
1139,1,1,1,1139,1,1,0,1
1140,122,1292,2019,1140,1,1,0,1
1141,21,458,348,1141,1,1,0,1
1142,12,374,158,1142,1,1,0,1
1143,82,1040,1420,1143,1,1,0,1
1144,82,1022,1411,1144,1,1,0,1
1145,122,1292,2024,1145,1,1,0,1
1146,47,658,799,1146,1,1,0,1
1147,14,372,232,1147,1,1,0,1
1148,14,372,232,1148,1,1,0,1
1149,1,6,1,1149,1,1,0,1
1150,1,6,1,1150,1,1,0,1
1151,1,6,1,1151,1,1,0,1
1152,3,39,0,1152,1,1,0,1
1153,3,39,0,1153,1,1,0,1
1154,3,39,0,1154,1,1,0,1
1155,1,3,1,1155,1,1,0,1
1156,1,3,1,1156,1,1,0,1
1157,1,3,1,1157,1,1,0,1
1158,1,5,1,1158,1,1,0,1
1159,1,5,1,1159,1,1,0,1
1160,1,4,0,1160,1,1,0,1
1161,3,0,58,1161,1,1,0,1
1162,3,0,58,1162,1,1,0,1
1163,27,25,25,1163,1,1,0,1
1164,27,25,25,1164,1,1,0,1
1165,2,64,43,1165,1,1,0,1
1166,2,64,43,1166,1,1,0,1
1167,2,64,43,1167,1,1,0,1
1168,4,34,2,1168,1,1,0,1
1169,4,34,2,1169,1,1,0,1
1170,2,26,6,1170,1,1,0,1
1171,2,26,6,1171,1,1,0,1
1172,2,29,8,1172,1,1,0,1
1173,2,26,6,1173,1,1,0,1
1174,2,26,6,1174,1,1,0,1
1175,2,29,8,1175,1,1,0,1
1176,2,11,1,1176,1,1,0,1
1177,2,11,1,1177,1,1,0,1
1178,2,11,1,1178,1,1,0,1
1179,2,11,1,1179,1,1,0,1
1180,2,11,1,1180,1,1,0,1
1181,2,11,1,1181,1,1,0,1
1182,17,43,92,1182,1,1,0,1
1183,17,43,92,1183,1,1,0,1
1184,15,89,201,1184,1,1,0,1
1185,15,89,201,1185,1,1,0,1
1186,1,2,2,1186,1,1,0,1
1187,1,2,2,1187,1,1,0,1
1188,1,3,2,1188,1,1,0,1
1189,1,3,2,1189,1,1,0,1
1190,3,10,6,1190,1,1,0,1
1191,3,10,6,1191,1,1,0,1
1192,5,77,31,1192,1,1,0,1
1193,5,77,31,1193,1,1,0,1
1194,5,73,30,1194,1,1,0,1
1195,5,77,31,1195,1,1,0,1
1196,3,7,7,1196,1,1,0,1
1197,3,7,7,1197,1,1,0,1
1198,3,9,7,1198,1,1,0,1
1199,3,9,7,1199,1,1,0,1
1200,3,7,7,1200,1,1,0,1
1201,3,9,7,1201,1,1,0,1
1202,1,1,0,1202,1,1,0,1
1203,1,1,0,1203,1,1,0,1
1204,3,8,18,1204,1,1,0,1
1205,3,8,18,1205,1,1,0,1
1206,3,40,96,1206,1,1,0,1
1207,3,40,96,1207,1,1,0,1
1208,11,76,117,1208,1,1,0,1
1209,11,76,117,1209,1,1,0,1
1210,1,1,1,1210,1,1,0,1
1211,1,1,1,1211,1,1,0,1
1212,8,8,70,1212,1,1,0,1
1213,8,8,70,1213,1,1,0,1
1214,19,36,41,1214,1,1,0,1
1215,19,36,41,1215,1,1,0,1
1216,27,151,168,1216,1,1,0,1
1217,27,151,168,1217,1,1,0,1
1218,17,7,276,1218,1,1,0,1
1219,16,7,274,1219,1,1,0,1
1220,16,7,274,1220,1,1,0,1
1221,1,18,20,1221,1,1,0,1
1222,1,18,20,1222,1,1,0,1
1223,1,18,20,1223,1,1,0,1
1224,2,10,8,1224,1,1,0,1
1225,2,10,8,1225,1,1,0,1
1226,2,10,8,1226,1,1,0,1
1227,1,9,12,1227,1,1,0,1
1228,1,9,12,1228,1,1,0,1
1229,1,9,12,1229,1,1,0,1
1230,2,2,2,1230,1,1,0,1
1231,2,2,3,1231,1,1,0,1
1232,2,2,3,1232,1,1,0,1
1233,1,4,1,1233,1,1,0,1
1234,1,4,1,1234,1,1,0,1
1235,1,33,26,1235,1,1,0,1
1236,1,33,26,1236,1,1,0,1
1237,1,33,26,1237,1,1,0,1
1238,1,7,7,1238,1,1,0,1
1239,1,7,7,1239,1,1,0,1
1240,1,24,26,1240,1,1,0,1
1241,1,24,26,1241,1,1,0,1
1242,1,3,3,1242,1,1,0,1
1243,1,3,3,1243,1,1,0,1
1244,3,13,0,1244,1,1,1,1
1245,3,13,0,1245,1,1,1,1
1246,9,135,62,1246,1,1,0,1
1247,9,135,62,1247,1,1,0,1
1248,1,11,8,1248,1,1,0,1
1249,1,11,8,1249,1,1,0,1
1250,1,1,1,1250,1,1,0,1
1251,1,1,1,1251,1,1,0,1
1252,1,2,2,1252,1,1,0,1
1253,1,2,2,1253,1,1,0,1
1254,1,10,2,1254,1,0,0,0
1255,1,10,2,1255,1,0,0,0
1256,1,2,1,1256,1,1,0,1
1257,1,2,1,1257,1,1,0,1
1258,1,3,0,1258,1,1,0,1
1259,1,3,0,1259,1,1,0,1
1260,1,4,12,1260,1,1,0,1
1261,1,4,12,1261,1,1,0,1
1262,1,4,12,1262,1,1,0,1
1263,1,4,12,1263,1,1,0,1
1264,1,3,1,1264,1,1,0,1
1265,1,3,1,1265,1,1,0,1
1266,2,23,1,1266,1,1,0,1
1267,2,23,1,1267,1,1,0,1
1268,1,9,9,1268,1,1,0,1
1269,1,9,9,1269,1,1,0,1
1270,3,7,27,1270,1,1,0,1
1271,3,16,33,1271,1,1,0,1
1272,3,16,33,1272,1,1,0,1
1273,3,2,22,1273,1,1,0,1
1274,2,48,31,1274,1,1,0,1
1275,2,48,31,1275,1,1,0,1
1276,3,50,13,1276,1,1,0,1
1277,6,131,13,1277,1,1,0,1
1278,3,50,13,1278,1,1,0,1
1279,6,131,13,1279,1,1,0,1
1280,11,269,14,1280,1,1,0,1
1281,11,269,14,1281,1,1,0,1
1282,6,130,13,1282,1,1,0,1
1283,9,168,14,1283,1,1,0,1
1284,3,50,13,1284,1,1,0,1
1285,3,90,37,1285,1,1,0,1
1286,3,90,37,1286,1,1,0,1
1287,3,88,37,1287,1,1,0,1
1288,4,15,0,1288,1,1,0,1
1289,4,15,0,1289,1,1,0,1
1290,4,15,0,1290,1,1,0,1
1291,8,28,59,1291,1,1,0,1
1292,8,28,59,1292,1,1,0,1
1293,3,221,0,1293,1,1,0,1
1294,3,265,0,1294,1,1,0,1
1295,3,217,0,1295,1,1,0,1
1296,3,265,0,1296,1,1,0,1
1297,3,265,0,1297,1,1,0,1
1298,3,217,0,1298,1,1,0,1
1299,3,265,0,1299,1,1,0,1
1300,3,217,0,1300,1,1,0,1
1301,8,40,64,1301,1,1,0,1
1302,8,40,64,1302,1,1,0,1
1303,7,81,10,1303,1,1,0,1
1304,7,81,10,1304,1,1,0,1
1305,14,7,36,1305,1,1,0,1
1306,14,7,36,1306,1,1,0,1
1307,1,1,1,1307,1,1,0,1
1308,1,1,1,1308,1,1,0,1
1309,4,2,2,1309,1,0,1,0
1310,4,2,2,1310,1,0,1,0
1311,4,2,2,1311,1,0,1,0
1312,1,4,4,1312,1,1,0,1
1313,1,4,4,1313,1,1,0,1
1314,2,124,0,1314,1,1,0,1
1315,2,124,0,1315,1,1,0,1
1316,2,124,0,1316,1,1,0,1
1317,1,1,1,1317,1,1,0,1
1318,1,1,1,1318,1,1,0,1
1319,1,1,1,1319,1,1,0,1
1320,1,1,1,1320,1,1,0,1
1321,1,1,1,1321,1,0,0,0
1322,1,1,1,1322,1,0,0,0
1323,9,13,126,1323,1,1,0,1
1324,9,13,126,1324,1,1,0,1
1325,4,4,32,1325,1,1,0,1
1326,4,4,32,1326,1,1,0,1
1327,2,7,11,1327,1,1,0,1
1328,2,7,11,1328,1,1,0,1
1329,4,84,158,1329,1,1,0,1
1330,4,84,158,1330,1,1,0,1
1331,46,18,886,1331,1,1,0,1
1332,46,18,886,1332,1,1,0,1
1333,5,69,155,1333,1,1,0,1
1334,5,69,155,1334,1,1,0,1
1335,22,35,179,1335,1,1,0,1
1336,22,35,179,1336,1,1,0,1
1337,2,0,10,1337,1,1,0,1
1338,2,0,10,1338,1,1,0,1
1339,2,0,10,1339,1,1,0,1
1340,1,1,9,1340,1,1,0,1
1341,1,1,9,1341,1,1,0,1
1342,1,1,9,1342,1,1,0,1
1343,1,1,9,1343,1,1,0,1
1344,1,1,9,1344,1,1,0,1
1345,1,1,9,1345,1,1,0,1
1346,2,2,2,1346,1,1,1,1
1347,2,2,2,1347,1,1,1,1
1348,1,5,3,1348,1,1,0,1
1349,1,5,3,1349,1,1,0,1
1350,6,53,10,1350,1,1,0,1
1351,7,53,10,1351,1,1,0,1
1352,6,53,10,1352,1,1,0,1
1353,6,23,14,1353,1,1,0,1
1354,6,23,14,1354,1,1,0,1
1355,2,7,6,1355,1,0,0,0
1356,9,130,25,1356,1,1,0,1
1357,9,130,25,1357,1,1,0,1
1358,1,311,298,1358,1,1,0,1
1359,1,311,298,1359,1,1,0,1
1360,4,382,121,1360,1,1,0,1
1361,4,382,121,1361,1,1,0,1
1362,1,2,0,1362,1,1,0,1
1363,1,2,0,1363,1,1,0,1
1364,1,397,397,1364,1,1,0,1
1365,1,397,397,1365,1,1,0,1
1366,2,24,26,1366,1,1,0,1
1367,2,24,26,1367,1,1,0,1
1368,1,7,6,1368,1,1,0,1
1369,1,7,6,1369,1,1,0,1
1370,3,4,0,1370,1,1,0,1
1371,3,4,0,1371,1,1,0,1
1372,1,16,3,1372,1,1,0,1
1373,1,16,3,1373,1,1,0,1
1374,1,1,1,1374,1,1,0,1
1375,1,1,1,1375,1,1,0,1
1376,1,1,1,1376,1,1,0,1
1377,1,1,1,1377,1,1,0,1
1378,34,35,184,1378,1,1,0,1
1379,33,35,182,1379,1,1,0,1
1380,34,35,184,1380,1,1,0,1
1381,1,3,3,1381,1,1,0,1
1382,1,3,3,1382,1,1,0,1
1383,1,3,3,1383,1,0,0,0
1384,1,3,3,1384,1,0,0,0
1385,3,14,16,1385,1,1,0,1
1386,3,12,16,1386,1,1,0,1
1387,3,12,16,1387,1,1,0,1
1388,3,13,16,1388,1,1,0,1
1389,3,12,16,1389,1,1,0,1
1390,3,12,16,1390,1,1,0,1
1391,3,12,14,1391,1,1,0,1
1392,3,14,16,1392,1,1,0,1
1393,4,19,7,1393,1,1,0,1
1394,4,16,3,1394,1,1,0,1
1395,4,19,7,1395,1,1,0,1
1396,5,22,11,1396,1,1,0,1
1397,4,19,7,1397,1,1,0,1
1398,4,19,7,1398,1,1,0,1
1399,4,16,3,1399,1,1,0,1
1400,4,19,7,1400,1,1,0,1
1401,4,19,7,1401,1,1,0,1
1402,4,16,3,1402,1,1,0,1
1403,20,19,79,1403,1,1,0,1
1404,16,16,76,1404,1,1,0,1
1405,16,16,76,1405,1,1,0,1
1406,2,12,67,1406,1,1,0,1
1407,2,12,67,1407,1,1,0,1
1408,11,23,53,1408,1,1,0,1
1409,11,23,53,1409,1,1,0,1
1410,6,11,11,1410,1,1,0,1
1411,6,11,11,1411,1,1,0,1
1412,2,0,0,1412,1,0,1,0
1413,2,0,0,1413,1,0,1,0
1414,2,0,0,1414,1,0,1,0
1415,1,5,1,1415,1,1,0,1
1416,1,5,1,1416,1,1,0,1
1417,1,5,1,1417,1,1,0,1
1418,1,0,0,1418,1,0,1,0
1419,1,0,0,1419,1,0,1,0
1420,5,0,0,1420,1,0,1,0
1421,5,0,0,1421,1,0,1,0
1422,28,35,35,1422,1,1,0,1
1423,28,35,35,1423,1,1,0,1
1424,1,22,0,1424,1,0,0,0
1425,1,22,0,1425,1,0,0,0
1426,1,1,1,1426,1,1,0,1
1427,1,1,1,1427,1,1,0,1
1428,1,7,1,1428,1,1,0,1
1429,1,7,1,1429,1,1,0,1
1430,1,7,1,1430,1,1,0,1
1431,1,1,1,1431,1,1,0,1
1432,1,1,1,1432,1,1,0,1
1433,1,1,1,1433,1,1,0,1
1434,3,265,94,1434,1,1,0,1
1435,3,265,94,1435,1,1,0,1
1436,3,265,94,1436,1,1,0,1
1437,3,265,94,1437,1,1,0,1
1438,5,43,3,1438,1,1,0,1
1439,5,43,3,1439,1,1,0,1
1440,5,42,3,1440,1,1,0,1
1441,5,42,3,1441,1,1,0,1
1442,5,43,3,1442,1,1,0,1
1443,5,42,3,1443,1,1,0,1
1444,6,177,65,1444,1,1,0,1
1445,5,175,64,1445,1,1,0,1
1446,5,99,5,1446,1,1,0,1
1447,5,113,5,1447,1,1,0,1
1448,6,172,63,1448,1,1,0,1
1449,5,142,5,1449,1,1,0,1
1450,6,172,63,1450,1,1,0,1
1451,5,172,64,1451,1,1,0,1
1452,6,177,65,1452,1,1,0,1
1453,5,178,64,1453,1,1,0,1
1454,5,113,5,1454,1,1,0,1
1455,5,172,64,1455,1,1,0,1
1456,5,113,5,1456,1,1,0,1
1457,5,114,5,1457,1,1,0,1
1458,2,11,8,1458,1,1,0,1
1459,2,11,8,1459,1,1,0,1
1460,2,48,29,1460,1,1,0,1
1461,2,48,29,1461,1,1,0,1
1462,23,68,148,1462,1,1,0,1
1463,23,68,148,1463,1,1,0,1
1464,1,2,1,1464,1,1,0,1
1465,1,2,1,1465,1,1,0,1
1466,1,10,19,1466,1,1,0,1
1467,1,10,19,1467,1,1,0,1
1468,19,58,113,1468,1,1,0,1
1469,19,58,113,1469,1,1,0,1
1470,1,2,2,1470,1,0,0,0
1471,1,2,2,1471,1,0,0,0
